0.000179856115108	0.000179856115108	0.000179856115108	0.0595323741007	0.000179856115108	0.665647482014	0.273561151079	0.000179856115108	0.000179856115108	0.000179856115108	
0.00290237467018	0.000263852242744	0.00554089709763	0.000263852242744	0.000263852242744	0.654617414248	0.279947229551	0.000263852242744	0.000263852242744	0.055672823219	
0.000236966824645	0.000236966824645	0.000236966824645	0.000236966824645	0.000236966824645	0.73009478673	0.268009478673	0.000236966824645	0.000236966824645	0.000236966824645	
0.0099609375	0.0392578125	0.0275390625	0.0001953125	0.0060546875	0.6466796875	0.2560546875	0.0001953125	0.0041015625	0.0099609375	
0.000236966824645	0.000236966824645	0.000236966824645	0.00260663507109	0.000236966824645	0.744312796209	0.251421800948	0.000236966824645	0.000236966824645	0.000236966824645	
0.000277008310249	0.0252077562327	0.000277008310249	0.0113573407202	0.000277008310249	0.493351800554	0.454570637119	0.000277008310249	0.0141274238227	0.000277008310249	
0.00027397260274	0.0413698630137	0.00027397260274	0.00027397260274	0.00027397260274	0.652328767123	0.285205479452	0.00027397260274	0.0194520547945	0.00027397260274	
0.000215053763441	0.000215053763441	0.000215053763441	0.000215053763441	0.0668817204301	0.544301075269	0.223870967742	0.00666666666667	0.000215053763441	0.157204301075	
0.0145790554415	0.000205338809035	0.0494866529774	0.041273100616	0.000205338809035	0.65523613963	0.23839835729	0.000205338809035	0.000205338809035	0.000205338809035	
0.000411522633745	0.000411522633745	0.000411522633745	0.0292181069959	0.000411522633745	0.658847736626	0.300823045267	0.000411522633745	0.00452674897119	0.00452674897119	
0.000398406374502	0.000398406374502	0.000398406374502	0.000398406374502	0.000398406374502	0.892828685259	0.1	0.000398406374502	0.000398406374502	0.00438247011952	
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
0.000176991150442	0.111681415929	0.000176991150442	0.306371681416	0.0391150442478	0.414336283186	0.125840707965	0.00194690265487	0.000176991150442	0.000176991150442	
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
0.000113636363636	0.000113636363636	0.000113636363636	0.00238636363636	0.000113636363636	0.000113636363636	0.995568181818	0.000113636363636	0.00125	0.000113636363636	
0.413548387097	0.0135483870968	0.00709677419355	0.000645161290323	0.0135483870968	0.536129032258	0.000645161290323	0.000645161290323	0.0135483870968	0.000645161290323	
0.000139664804469	0.0532122905028	0.0336592178771	0.0182960893855	0.279469273743	0.614664804469	0.000139664804469	0.000139664804469	0.000139664804469	0.000139664804469	
3.66434591425e-05	3.66434591425e-05	3.66434591425e-05	3.66434591425e-05	0.000403078050568	0.152106998901	3.66434591425e-05	3.66434591425e-05	0.847233418835	3.66434591425e-05	
0.000287356321839	0.000287356321839	0.000287356321839	0.000287356321839	0.000287356321839	0.000287356321839	0.000287356321839	0.000287356321839	0.997413793103	0.000287356321839	
7.78816199377e-05	7.78816199377e-05	7.78816199377e-05	7.78816199377e-05	7.78816199377e-05	0.360669781931	0.44945482866	0.078738317757	7.78816199377e-05	0.110669781931	
0.000313479623824	0.000313479623824	0.0253918495298	0.552037617555	0.000313479623824	0.398432601881	0.000313479623824	0.000313479623824	0.000313479623824	0.0222570532915	
7.53012048193e-05	0.651430722892	7.53012048193e-05	0.00835843373494	0.024171686747	0.302786144578	7.53012048193e-05	7.53012048193e-05	0.00534638554217	0.00760542168675	
0.942517006803	0.00374149659864	0.000340136054422	0.00714285714286	0.041156462585	0.000340136054422	0.000340136054422	0.000340136054422	0.000340136054422	0.00374149659864	
0.00509259259259	0.0375	0.000462962962963	0.000462962962963	0.870833333333	0.000462962962963	0.000462962962963	0.000462962962963	0.000462962962963	0.0837962962963	
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
0.0814935064935	0.00357142857143	0.000324675324675	0.175649350649	0.425649350649	0.302272727273	0.000324675324675	0.000324675324675	0.0100649350649	0.000324675324675	
0.000762829403606	0.247642163662	6.93481276006e-05	0.178987517337	0.0389042995839	0.446671289875	6.93481276006e-05	6.93481276006e-05	0.00839112343967	0.0784327323162	
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
0.413725490196	0.00196078431373	0.00196078431373	0.00196078431373	0.021568627451	0.00196078431373	0.00196078431373	0.00196078431373	0.433333333333	0.119607843137	
0.00643274853801	0.0707602339181	0.000584795321637	0.111695906433	0.304678362573	0.398245614035	0.000584795321637	0.000584795321637	0.1	0.00643274853801	
0.307804878049	0.0443902439024	0.146829268293	0.000487804878049	0.278536585366	0.000487804878049	0.00536585365854	0.21512195122	0.000487804878049	0.000487804878049	
0.0699164345404	0.195264623955	0.000278551532033	0.000278551532033	0.412534818942	0.00306406685237	0.000278551532033	0.000278551532033	0.000278551532033	0.31782729805	
0.163516653757	0.0209914794733	7.74593338497e-05	7.74593338497e-05	7.74593338497e-05	0.170487993803	0.000852052672347	0.519829589466	0.000852052672347	0.123237800155	
0.983333333333	0.00185185185185	0.00185185185185	0.00185185185185	0.00185185185185	0.00185185185185	0.00185185185185	0.00185185185185	0.00185185185185	0.00185185185185	
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	
0.345172413793	0.0210344827586	0.00379310344828	0.00379310344828	0.431379310345	0.10724137931	0.000344827586207	0.0865517241379	0.000344827586207	0.000344827586207	
0.000208768267223	0.317536534447	0.000208768267223	0.261169102296	0.000208768267223	0.411482254697	0.000208768267223	0.000208768267223	0.000208768267223	0.00855949895616	
0.000190839694656	0.000190839694656	0.099427480916	0.460114503817	0.000190839694656	0.416221374046	0.000190839694656	0.0192748091603	0.00400763358779	0.000190839694656	
0.105238095238	0.00047619047619	0.00047619047619	0.00047619047619	0.395714285714	0.495714285714	0.00047619047619	0.00047619047619	0.00047619047619	0.00047619047619	
0.000540540540541	0.000540540540541	0.000540540540541	0.000540540540541	0.000540540540541	0.978918918919	0.000540540540541	0.0167567567568	0.000540540540541	0.000540540540541	
0.296126760563	0.000352112676056	0.000352112676056	0.000352112676056	0.000352112676056	0.697535211268	0.00387323943662	0.000352112676056	0.000352112676056	0.000352112676056	
0.110526315789	0.0018675721562	0.000169779286927	0.0460101867572	0.0171477079796	0.0426146010187	0.000169779286927	0.653820033956	0.000169779286927	0.127504244482	
